"","Model","2.5%","50%","97.5%"
"","Changepoint",0.704004699238512,1.00370405968035,2.12721991398627
"beta_cp[1,2]","HR 1",0.323141114788777,0.604423591835314,0.906239494596903
"beta_cp[2,2]","HR 2",0.796850817102561,1.03660017208469,1.37028650862227
"beta_covar_fixed[3]","HR Age",1.00376130301199,1.11106058612507,1.22879029908652
