"time"	"n.risk"	"n.event"	"n.censored"
0.298309151106668	154	0	0
0.61030337957515	154	3	1
1.00716109705475	150	1	0
1.37383831213091	149	1	1
1.79796008663393	147	5	1
2.15644513077066	141	1	0
2.51478211767928	140	0	1
2.87355439283854	139	3	0
3.2321549216132	136	2	0
3.59062219888255	134	1	0
3.94926122253652	133	2	0
4.30788544046767	131	2	1
4.66655012737451	128	2	0
5.02519606036579	126	2	0
5.38384988974256	124	2	0
5.74243265164984	122	2	0
6.10085551175077	120	1	3
6.45925764383975	116	0	3
6.81779776526534	113	2	4
7.17643476547052	107	1	3
7.53488748377911	103	1	4
7.89328073243441	98	1	3
8.24099140531944	94	1	4
8.61015606408188	89	0	3
8.96858724358895	86	1	3
9.32708765747603	82	1	4
9.68544241125202	77	0	5
10.0438475044855	72	0	6
10.4154468656594	66	1	4
10.7433290729745	61	1	6
11.1294213386109	54	0	4
11.4545399465847	50	1	6
11.8361809296877	43	0	4
12.1944734994279	39	0	3
12.5527986417583	36	0	3
12.9115472277611	33	1	4
13.2876417430486	28	0	3
13.5869604017379	25	1	3
13.9520449097124	21	0	4
14.315613897392	17	0	3
14.6847862057779	14	0	3
15.0337797945445	11	0	1
15.3986850936162	10	0	1
15.7325297135645	9	0	1
16.1044250411374	8	0	1
16.4627501834678	7	0	1
16.8210486754971	6	0	1
17.1793412452373	5	0	1
17.5376456595557	4	0	1
17.895944151585	3	0	1
18.2542426436143	2	0	1
18.6125411356436	1	0	1
18.8730827700113	0	0	0
