"time" "survival" "NA." "NA..1"
0.272671193498765 0.998065027901197 1 1
0.65572354211663 0.977847779138066 1 1
0.869084948024302 0.95856775382753 1 1
1.09367590161132 0.927840213488864 1 1
1.31826685519834 0.895606421172813 1 1
1.61023509486147 0.863071378461284 1 1
1.99203971595941 0.837766345241206 1 1
2.14925338347033 0.779022518123168 1 1
2.4906316329226 0.742149469716769 1 1
3.01767173734015 0.731224122040799 1 1
3.36204453284025 0.729617453264921 1 1
3.78876734465559 0.711843679931771 1 1
3.9459810121665 0.692262404225758 1 1
4.10319467967742 0.665752369423772 1 1
4.14811287039482 0.632012325130335 1 1
4.19303106111223 0.591644772136401 1 1
4.26040834718833 0.54926888317262 1 1
4.53740385661233 0.537218867353535 1 1
5.00476693621961 0.531480764582543 1 1
5.56303587799307 0.508116253390473 1 1
6.00323414702363 0.489484738022201 1 1
6.19189054803673 0.454314758518233 1 1
6.25926783411284 0.422944550669216 1 1
6.30418602483024 0.358476966037112 1 1
6.37156331090635 0.327146924907492 1 1
6.7028349674472 0.290695627054761 1 1
7.02287707630871 0.285875620727127 1 1
8.23566822567863 0.274970356410855 1 1
8.50838581217716 0.237632521680006 1 1
8.99179110275494 0.223516788863364 1 1
9.31370480289634 0.222311787281455 1 1
9.89015491710303 0.209659270671416 1 1
10.4411513899031 0.190941579432438 1 1
10.9232733036033 0.17130005364733 1 1
11.2676460991034 0.169291717677483 1 1
11.9014916792268 0.150011692366947 1 1
12.3506735864008 0.132159817079414 1 1
12.8060941311745 0.0960878715765436 1 1
13.2215873953105 0.0875022353054457 1 1
13.8953602560715 0.0875022353054457 1 1
14.476801280358 0.0711510332842713 1 1
14.8835604518544 0.0594357401268275 1 1
15.6022515033329 0.0594357401268275 1 1
16.3434016501701 0.0594357401268275 1 1
17.107010892366 0.0594357401268275 1 1
17.8706201345618 0.0594357401268275 1 1
18.6342293767577 0.0594357401268275 1 1
19.3753795235949 0.0594357401268275 1 1
20.1389887657908 0.0594357401268275 1 1
20.9250571033454 0.0594357401268275 1 1
21.6437481548238 0.0594357401268275 1 1
22.4298164923784 0.0594357401268275 1 1
23.1485075438569 0.0594357401268275 1 1
23.9345758814114 0.0594357401268275 1 1
24.6981851236073 0.0594357401268275 1 1
25.4617943658032 0.0594357401268275 1 1
26.2029445126404 0.0594357401268275 1 1
26.9665537548363 0.0594357401268275 1 1
27.7077039016734 0.0594357401268275 1 1
28.493772239228 0.0594357401268275 1 1
29.2349223860652 0.0594357401268275 1 1
29.9985316282611 0.0594357401268275 1 1
30.7621408704569 0.0594357401268275 0 1
